24.902,24.967,24.939,22.05,22.17,22.055,22.002,24.151,24.246,23.882,22.609,22.807,24.66,23.896,24.1,24.109,24.095,24.382,24.582,23.288,23.25
4.0782,4.615,4.0138,4.1286,4.0698,4.1218,4.1484,4.2915,4.2921,4.111,4.1043,4.2148,4.0096,4.1412,4.1572,4.1853,4.1919,3.9858,4.0049,4.526,4.524
