0.2652,0.22773,0.14661,0.031698,0.21751,0.24995,0.11789,0.078857,0.10636,0.12886,0.12674,0.041273,0.23413,0.0039635,0.1124,0.16295,0.14743,0.15429,0.14723,0.1469,0.085569
0.17238,-0.027658,0.061875,0.0021747,-0.056519,-0.072098,-0.0065433,0.0020992,0.069235,0.11709,-0.019675,0.045429,0.011658,0.16493,0.051717,-0.090106,-0.13462,0.032695,0.15754,0.052156,0.051084
